id	ten	tac_gia	license	so_tam	dinh_dang	tag	loai
brown_planks_03	Brown Planks 03	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,man made,indoor,outdoor,clean,wall,planks,untreated,boat,costal,dry,old,withered	textures
brown_planks_04	Brown Planks 04	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,man made,indoor,outdoor,clean,wall,planks,old,untreated,shed,cabin,cottage,rough	textures
brown_planks_05	Brown Planks 05	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,outdoor,indoor,clean,wall,man made,planks,painted,shed,house,suburb	textures
brown_planks_07	Brown Planks 07	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,outdoor,indoor,clean,wall,man made,planks,shed,house,suburb,untreated	textures
brown_planks_08	Brown Planks 08	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,outdoor,indoor,clean,wall,man made,planks,rough,shed,untreated	textures
brown_planks_09	Brown Planks 09	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,outdoor,indoor,clean,wall,man made,brown,planks,shed,deck,raw wood,nail holes,horizontal layout,weathered wood,knots,natural grain,grain,natural wood,natural wood grain,unsanded wood,rough wood	textures
brushed_concrete	Brushed Concrete	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	man made,dirty,floor,plaster-concrete,concrete,rough,weathered,dirty,floor,ground,discolored,stained	textures
brushed_concrete_03	Brushed Concrete 03	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,floor,plaster-concrete,concrete,rough,weathered,dirty,dry,worn,scratched,brown,concrete,chipped	textures
brushed_concrete_04	Brushed Concrete 04	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,plaster-concrete,concrete,rough,weathered,concrete,plaster,brushed,linear grooves,scratched,grooved,concrete blocks,chipped,cement,worn,exterior	textures
brushed_concrete_2	Brushed Concrete 2	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	man made,dirty,concrete,floor,plaster-concrete,rough,weathered,dirty,discolored,ground,stained,floor	textures
burned_ground_01	Burned Ground 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	terrain,outdoor,natural,mud,burned,fire,dirt,ash,plant debris,plant litter,leaves,dry leaves,dry grass,gravel,gravelly,fallen leaves,organic debris,loose stones,charred soil,scorched earth	textures
caban	Caban	colormass, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	fabric,wool,fleece,orange,fluffy,textile ,fabric,fleece,soft,fuzzy,fibrous,napped,cozy,warm,woolen	textures
castle_brick_01	Castle Brick 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	brick,outdoor,man made,wall,dirty,rough,moss,sewer,damp,dark,wet,old,uneven	textures
castle_brick_02_red	Castle Brick 02 Red	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	brick,outdoor,man made,wall,dirty,rough,red,sewer,damp,old,uneven	textures
castle_brick_02_white	Castle Brick 02 White	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	brick,outdoor,indoor,wall,dirty,man made,rough,painted,uneven	textures
castle_brick_07	Castle Brick 07	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	brick,outdoor,man made,indoor,wall,dirty,rough,uneven,loose,gaps,old,castle	textures
castle_brick_broken_06	Castle Brick Broken 06	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	brick,outdoor,man made,indoor,wall,rough,uneven,cracked,loose,gaps,old,castle	textures
castle_wall_slates	Castle Wall Slates	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	rock,outdoor,wall,clean,man made,wall,rough,blocks,stacked,old,castle,medieval	textures
castle_wall_varriation	Castle Wall Variation	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	rock,wall,outdoor,clean,man made,wall,rough,blocks,old,castle	textures
ceiling_interior	Ceiling Interior	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	indoor,man made,paint,spikey,wavy,ceiling,dry paint,dripping paint,dry,faded	textures
ceramic_roof_01	Ceramic Roof 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	roofing,outdoor,man made,dirty,ceramic,tiles,roof,old,city,moss	textures
checkered_pavement_tiles	Checkered Pavement Tiles	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,tiles,rough,outdoor,outdoor flooring,concrete,tiled,pavement,urban,sidewalk,rough  ,checkerboard,sidewalk texture,pavement patterned,pavers,square pattern	textures
cherry_veneer	Cherry Veneer	Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,raw wood,natural grain,grain,natural wood grain,wood grain,natural wood,natural veneer,natural,veneer,veneer wood,blonde,light wood,cherry wood,cherry	textures
chinese_cedar_bark	Chinese Cedar Bark	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	natural,bark,rough,tree,tree bark,tree trunk,nature,trunk,bark texture,cedar bark,chinese cedar	textures
chinese_hackberry_bark	Chinese Hackberry Bark	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	natural,bark,bark,chinese,chinese hackberry,tree trunk,forestry,trunk,tree bark texture,tree texture,natural,tree bark,organic,tree	textures
chipped_concrete	Chipped Concrete	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,plaster-concrete,rough,pitted,weathered,concrete,chipped,cement,stippled,rough  ,scuffed,plaster,plasterconcrete,dimpled	textures
church_bricks_02	Church Bricks 02	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	brick,man made,outdoor,red,rough,old,city,factory,industrial	textures
church_bricks_03	Church Bricks 03	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	brick,man made,outdoor,rough,red,uneven,industrial,factory,brick,bricks,red brick,mortar lines,weathered,aged,deteriorating,crumbling,brick wall,old brick,worn down	textures
clay_block_wall	Clay Block Wall	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,clay,traditional,blocks,uneven,rough,bumpy,cracked,cracks,handmade,building	textures
clay_floor_001	Clay Floor 001	Dimitrios Savva, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,plaster-concrete,dirty,flat,cracked,floor,plain,brown,discolored,clay,yellow,painted	textures
clay_plaster	Clay Plaster	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,plaster-concrete,outdoor,rough,wall,plaster,plastered,cracked,exterior,cracks,scratched,uneven,clay,coarse	textures
clay_roof_tiles	Clay Roof Tiles	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	roofing,weathered,rough,worn,uneven,discolored,clay,roof,roofing,tile roofing,exterior	textures
clay_roof_tiles_02	Clay Roof Tiles 02	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	man made,roofing,outdoor,weathered,old,interlocking,roof,roofing,tile roofing,clay,clay tiles,traditional,traditional roofing ,overlapping tiles	textures
clay_roof_tiles_03	Clay Roof Tiles 03	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	man made,outdoor,roofing,weathered,uneven,clay,clay tiles,roof,roofing,tile roofing,overlapping tiles,traditional,traditional roofing 	textures
clean_asphalt	Clean Asphalt	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,asphalt,rough,asphalt,grey,gray,course,gritty,fine-grained,road,asphalt road,roadway,tarmac road,tar,scratches,racing,bitumen,speedway,race track,pit lane	textures
clean_pebbles	Clean Pebbles	Dario Barresi, Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	rock,natural,outdoor,rock,gravel,pebbles,stones,uneven,path	textures
cliff_side	Cliff Side	James Ray Cock, Jenelle van Heerden, Dario Barresi	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,rock,natural,collection: namaqualand,cliff,rock face,rugged,eroded,boulder,landscape,mountain,terrain,orange,sediment,canyon	textures
climbing_wall	Climbing Wall	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,indoor,rough,even,climbing,handholds,flat,foothold,grip,sport,bouldering,gym,rock climbing,climbing gym,climbing surface,climbing holds	textures
climbing_wall_02	Climbing Wall 02	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,concrete,indoor,plaster-concrete,rough,foothold,handholds,climbing,rock climbing,grip,climbing holds,gym,concrete,bouldering,climbing gym,climbing surface,sport	textures
climbing_wall_base	Climbing Wall Base	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,indoor,bouldering,rock climbing,grip,concrete,climbing surface,climbing,holes,climbing gym	textures
coast_land_rocks_01	Coast Land Rocks 01	Rob Tuytel, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,natural,terrain,aerial,sand,collection: smugglers_cove,rough,uneven,stones,moss,rock,dirt,cracked,seaside,ocean,costal,rocks,brown,gravel,nature,ground,cliff	textures
coast_sand_01	Coast Sand 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,terrain,sand,natural,aerial,collection: smugglers_cove,collection: verdant_trail,beach,costal,ocean,seaside,sand,brown,rough,gravel,damp,dirt,stones	textures
coast_sand_02	Coast Sand 02	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,terrain,sand,natural,collection: smugglers_cove,aerial,beach,sand,seaside,rough,coastal,ocean,uneven,stones,brown,dirt	textures
coast_sand_03	Coast Sand 03	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	sand,terrain,rock,outdoor,natural,collection: smugglers_cove,sand,pebbles,stones,beach,seaside,ocean,costal,brown,ground,gravel,dry,pathway,coral,rock,broken,nature,debris	textures
coast_sand_04	Coast Sand 04	Rob Tuytel, Dario Barresi	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,terrain,sand,natural,stones,pebbles,sand,coastal,coast,dirt,ocean,beach,seaside,brown,gravel,debris,coral,sea	textures
coast_sand_05	Coast Sand 05	Rob Tuytel, Dario Barresi	CC0 1.0		jpg,png,exr (1k..8k)	sand,natural,terrain,dirty,rock,outdoor,aerial,costal,seaside,stones,ground,brown,gravel,beach,coastal,dirt,path,weathered,dirty,sand,worn	textures
coast_sand_rocks_02	Coast Sand Rocks 02	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,natural,terrain,aerial,rock,collection: smugglers_cove,grass,rock face,rock,moss,rough,uneven,weathered,stones,cliff,ground,seaside,coastal	textures
coated_pine	Coated Pine	Charlotte Baglioni, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	wood,knots,glossy surface,coated finish,pine,coated wood,pine wood,varnished wood,scratched,knotty pine	textures
coated_pine_02	Coated Pine 02	Charlotte Baglioni, Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,knots,glossy surface,coated finish,pine,coated wood,pine wood,varnished wood,scratched,knotty pine	textures
cobblestone_01	Cobblestone 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,outdoor,dirty,cobblestone,cobblestone,old,garden,moss	textures
cobblestone_02	Cobblestone 02	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	man made,floor,outdoor,cobblestone,cobblestone,path,footpath,stones,pebbles,dirty,walkway,garden walkway,outdoors,dry	textures
cobblestone_03	Cobblestone 03	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,dirty,cobblestone,rough,weathered,concrete,cobblestone,walkway,pavement,outdoor,floor,outdoor flooring,pavement patterned	textures
cobblestone_04	Cobblestone 04	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,cobblestone,plaster-concrete,concrete,rough,concrete,uneven,weathered,exterior,cobblestone,paving,stonework,square,grid,weatherbeaten,coarse,rough  ,timeworn,stone blocks	textures
cobblestone_05	Cobblestone 05	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,outdoor,dirty,road,cobblestone,cobblestone,old,garden,pathway,moss,pavement	textures
cobblestone_color	Cobblestone Color	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,outdoor,dirty,cobblestone,cobblestone,old,moss,pavement	textures
cobblestone_embedded_asphalt	Cobblestone Embedded Asphalt	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,asphalt,rocks,asphalt,rocky,stone,coarse,gravelly,gravelly ground,gritty texture,rough,gravelly texture,rugged	textures
cobblestone_floor_001	Cobblestone Floor 001	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	road,man made,outdoor,dirty,floor,cobblestone,cobblestone,mud,path,pathway,uneven,medieval	textures
cobblestone_floor_01	Cobblestone Floor 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,floor,man made,dirty,cobblestone,cobblestone,mud,path,pavement	textures
cobblestone_floor_02	Cobblestone Floor 02	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,man made,cobblestone,cobblestone,plastered,cracked,fixed,smooth,pavement	textures
cobblestone_floor_03	Cobblestone Floor 03	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,dirty,man made,cobblestone,cobblestone,plastered,mud,moss,pavement	textures
cobblestone_floor_04	Cobblestone Floor 04	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,dirty,man made,cobblestone,cobblestone,moss,damp,wet	textures
cobblestone_floor_05	Cobblestone Floor 05	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,dirty,man made,road,cobblestone,cobblestone,uneven,old,pavement	textures
cobblestone_floor_06	Cobblestone Floor 06	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	floor,cobblestone,man made,dirty,old,rough,weathered,dirty,pavement	textures
cobblestone_floor_07	Cobblestone Floor 07	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,man made,dirty,cobblestone,cobblestone,stacked,moss,old,damp,garden,pavement	textures
cobblestone_floor_08	Cobblestone Floor 08	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	road,floor,man made,dirty,cobblestone,cobblestone,smooth,old,moss,pavement	textures
cobblestone_floor_09	Cobblestone Floor 09	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,cobblestone,weathered,uneven,floor,cobblestone,cobblestones,stone pavement,gritty,stones,pavement,pavement patterned,pattern	textures
cobblestone_floor_13	Cobblestone Floor 13	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,man made,dirty,cobblestone,cobblestone,farm,rural,old	textures
cobblestone_large_01	Cobblestone Large 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,man made,road,cobblestone,cobblestone,farm,old,village,path,dry,mud	textures
cobblestone_pavement	Cobblestone Pavement	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,cobblestone,cobblestone,cobblestones,rocks,squares,stone slabs,stone pavement,grout lines,rough,weathered surface,weathered,uneven surface,sidewalk,sidewalk texture	textures
cobblestone_square	Cobblestone Square	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,man made,dirty,cobblestone,cobblestone,mud,moss,smooth	textures
concrete	Concrete	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	plaster-concrete,man made,dirty,outdoor,wall,concrete,bare,old,weathered,panels	textures
concrete_block_wall	Concrete Block Wall	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,concrete,plaster-concrete,masonry,concrete,rough,coarse,exterior,blocks,outdoor,stonework,ancient walls,rough concrete	textures
concrete_block_wall_02	Concrete Block Wall 02	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,concrete,plaster-concrete,dirty,masonry,concrete,rough,coarse,exterior,blocks,outdoor,stonework,ancient walls	textures
concrete_block_wall_03	Concrete Block Wall 03	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,concrete,plaster-concrete,rough,weathered,worn,uneven,wall,discolored,concrete,exterior,cement,beveled blocks,deep grooves,dirty	textures
concrete_brick_wall_001	Concrete Brick Wall 001	Dimitrios Savva, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	sandstone,wall,man made,outdoor,indoor,brick,wall,blocks,modern,slab	textures
concrete_debris	Concrete Debris	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	man made,plaster-concrete,concrete,plaster,stones,dry,debris,crumbling,concrete,broken,grey,plaster,cement,damaged	textures
concrete_floor	Concrete Floor	eye-candy.xyz	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,floor,plaster-concrete,concrete,rough,concrete,floor,old,brown,wall,dirty,cement,worn	textures
concrete_floor_01	Concrete Floor 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	concrete,clean,plaster-concrete,man made,outdoor,rough,park,concrete,cement,rough  ,stone embedded,gravel embedded,weathered,granular	textures
concrete_floor_02	Concrete Floor 02	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	concrete,plaster-concrete,dirty,man made,outdoor,indoor,wall,floor,rough,moss,plain	textures
concrete_floor_03	Concrete Floor 03	Rob Tuytel, Matterfield	CC0 1.0		jpg,png,exr (1k..8k)	man made,floor,outdoor,rough,weathered,concrete,cement,scratched,cemented floor,exterior,gritty,grey,outdoor,pavement,coarse	textures
concrete_floor_damaged_01	Concrete Floor Damaged 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,concrete,plaster-concrete,rough,uneven,weathered,chipped,cracked,damaged,dry,concrete,rocks,cracked cement,timeworn,floor,cement,crumbling,pitted,deteriorated,scratched,scuffed,deteriorating,industrial floor	textures
concrete_floor_painted	Concrete Floor Painted	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	concrete,outdoor,wall,floor,plaster-concrete,dirty,plaster,man made,painted,rough,textured,urban,worn,weathered	textures
concrete_floor_worn_001	Concrete Floor Worn 001	Dimitrios Savva, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,indoor,dirty,concrete,plaster-concrete,worn,old,plain,grey,weathered,bare,discolored	textures
concrete_floor_worn_02	Concrete Floor Worn 02	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,concrete,plaster-concrete,rough,uneven,weathered,chipped,cracked,damaged,exterior,dry,concrete,rocks,cracked cement,timeworn,floor,outdoor flooring,cement,crumbling	textures
concrete_layers	Concrete Layers	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,plaster-concrete,outdoor,rough,old,concrete,cracked,chipped,cement,cracked cement,worn,scratched,wall,weathered,exterior,coarse	textures
concrete_layers_02	Concrete Layers 02	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	man made,concrete,plaster-concrete,worn,chipped,rough,weathered,cracked,damaged,wall,discolored,dirty,dry,concrete,grey,plastered,plaster	textures
concrete_moss	Concrete Moss	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,concrete,plaster-concrete,concrete,moss,mossy,mosscovered,scratched,worn,timeworn,weatherbeaten,weathered,aged,deteriorating,abandoned	textures
concrete_panels	Concrete Panels	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	man made,outdoor,wall,plaster-concrete,rough,weathered,wall,concrete,stamped concrete,patterned concrete,timeworn,building material,underpass,bridge,weatherbeaten,pavers,construction material	textures
concrete_pavement	Concrete Pavement	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,concrete,plaster-concrete,rough,urban,concrete,floor,rough  ,exterior,pavers,outdoor flooring,cement,flat,coarse,pavement,sidewalk	textures
concrete_pavement_02	Concrete Pavement 02	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,road,cobblestone,concrete,sidewalk,urban,city,pavement,street,cityscape,infrastructure,walkway,sidewalk texture,footpath	textures
concrete_pavement_03	Concrete Pavement 03	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,concrete,outdoor,plaster-concrete,rough,outdoor,outdoor flooring,concrete,tiled,pavement,urban,sidewalk,rough  ,checkerboard,sidewalk texture	textures
concrete_pavers	Concrete Pavers	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,interlocking,pavers,pavement,outdoor,interlocking bricks,concrete,stamped concrete,precast,pavement patterned,patterned,sidewalk texture,patterned concrete	textures
concrete_pavers_02	Concrete Pavers 02	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	concrete,outdoor,floor,weathered,rough,old,concrete,exterior,cement,coarse,outdoor,outdoor flooring,weatherbeaten,paving,walkway,sidewalk,dirty,pavement patterned,outdoor walkway,parking,driveway texture	textures
concrete_pavers_03	Concrete Pavers 03	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	concrete,outdoor,floor,plaster-concrete,weathered,rough,old,concrete,exterior,cement,coarse,outdoor,outdoor flooring,weatherbeaten,paving,walkway,sidewalk,dirty,mossy ,pavement patterned,outdoor walkway,parking,driveway texture	textures
concrete_rock_path	Concrete Rock Path	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,dirty,floor,concrete,rock,plaster-concrete,rough,uneven,old,weathered,brown,rock,dirty,ground,concrete,pathway,path,dry,cement	textures
concrete_slab_wall	Concrete Slab Wall	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,concrete,plaster-concrete,rough,old,concrete,cracked,chipped,cement,cracked cement,worn,scratched,wall,weathered,exterior,coarse	textures
